date,ours,etrade
2023-01-03,1.0,1.0
2023-01-04,1.0,1.0
2023-01-05,1.0,1.0
2023-01-06,1.0,1.0
2023-01-09,1.0,0.997410443882792
2023-01-10,1.0,0.9936614886744992
2023-01-11,1.0,1.0048835843328106
2023-01-12,1.0,1.0109392951744527
2023-01-13,1.0,1.0183423825217208
2023-01-16,1.0,1.0152933392733268
2023-01-17,1.0,1.0130653765747455
2023-01-18,1.0,1.026307122703487
2023-01-19,1.0,1.0218882146443573
2023-01-20,1.0,1.0241678189862844
2023-01-30,1.0,1.0267541770980673
2023-01-31,1.0,1.0267244616969708
2023-02-01,1.002555944,1.0292921830825008
2023-02-02,1.0008399440000002,1.0230116091889467
2023-02-03,0.997671944,1.0248627922790308
2023-02-06,0.9934891330000002,1.0215330964790377
2023-02-07,0.9938701330000002,1.0153146743731831
2023-02-08,0.9971678210000001,1.019255447084766
2023-02-09,0.9930826735000001,1.0116322749244222
2023-02-10,0.9826059950000001,1.013338812048321
2023-02-13,0.9853459950000001,1.0127982562051012
2023-02-14,0.989919357,1.0137768682820845
2023-02-15,0.989223897,1.0054114542599566
2023-02-16,0.9711738970000003,1.0058736771476853
2023-02-17,0.9641731230000002,1.0043364355869158
2023-02-20,0.9675151230000002,1.0098359095776457
2023-02-21,0.9652871230000002,1.012374902550435
2023-02-22,0.9474631230000002,1.009051815953919
2023-02-23,0.9502450765000005,1.008282868346411
2023-02-24,0.9490280765000003,1.0084166408886313
2023-02-27,0.9418660765000002,0.9986774061693764
2023-02-28,0.9471314970000001,0.998854964863672
2023-03-01,0.9503474970000001,0.9985759739085924
2023-03-02,0.9440174970000001,0.9919753310806216
2023-03-03,0.9451154885000002,0.9958494861978668
2023-03-06,0.9476792255000005,1.0015308530732212
2023-03-07,0.9409582625000004,1.0056318749495852
2023-03-08,0.9333128925000006,0.9996908561550548
2023-03-09,0.9347488925000007,1.0021756162044348
2023-03-10,0.9318808925000005,0.9883044473751028
2023-03-13,0.9344697875000005,0.99279112245818
2023-03-14,0.9434526050000006,0.9812044511789444
2023-03-15,0.9427716050000006,0.98770773993023
2023-03-16,0.9507166050000005,0.9773404765935384
2023-03-17,0.9561646050000006,0.9838144376677554
2023-03-20,0.9854476050000005,0.9667368419214292
2023-03-21,0.9761406050000005,0.9767066840262824
2023-03-22,0.9618396050000004,0.9818766271588812
2023-03-23,0.9686496050000006,0.9705946270867584
2023-03-24,0.9736436050000007,0.9785410206995124
2023-03-27,0.9670606050000007,0.977759361227621
2023-03-28,0.9622936050000004,0.9820219340606116
2023-03-29,0.9656986050000005,0.98281092551812
2023-03-30,0.9675146050000006,0.9874044073784995
2023-03-31,0.9717222250000006,0.9869185616515512
2023-04-03,0.9705153560000006,0.9967308933179624
2023-04-04,0.9748188405000007,0.998939379350329
2023-04-06,0.9579068405000005,0.9875726957223836
2023-04-07,0.9669191650000006,0.9897395754832332
2023-04-10,0.9591907175000006,0.986449617675034
2023-04-11,0.9596770365000007,0.9891702415972804
2023-04-12,0.9533770365000007,0.9845916779934656
2023-04-13,0.9462622020000007,0.9877645579826602
2023-04-14,0.9524542020000006,0.9909182275648156
2023-04-17,0.9498498600000008,0.996936443528392
2023-04-18,0.9477110320000007,0.9985584726384584
2023-04-19,0.9451090320000007,0.9903061609019718
2023-04-20,0.9454170320000007,0.9868805586583728
2023-04-21,0.9379090320000008,0.979522310432432
2023-04-24,0.9356064080000008,0.978747746007355
2023-04-25,0.9382079600000008,0.978366652365772
2023-04-26,0.9318430215000009,0.9785220099689858
2023-04-27,0.929284021500001,0.9753678502748756
2023-04-28,0.936139021500001,0.9868546776741866
2023-05-04,0.9390245535000009,0.9842726646179766
2023-05-05,0.935019188500001,0.9860422502515984
2023-05-08,0.9399678635000013,0.9930800791601816
2023-05-09,0.9407210995000013,0.9904646647508047
2023-05-10,0.9439708980000013,0.9875312404236742
2023-05-11,0.9518108980000012,0.9860459108851384
2023-05-12,0.9527831530000014,0.9864938271690448
2023-05-15,0.9507691530000012,0.9855517147577028
2023-05-16,0.9537901530000013,0.986805833417372
2023-05-17,0.9598321530000012,0.984139212585474
2023-05-18,0.9749371530000013,0.9920374607699468
2023-05-19,0.9970911530000014,0.9944596627320946
2023-05-22,0.9910491530000014,0.9894065885807284
2023-05-23,0.9991051530000014,0.992967779093085
2023-05-24,0.9840001530000013,0.9842804951930793
2023-05-25,1.0001121530000014,0.9875243950262304
2023-05-26,1.0031331530000014,0.9923725112381048
2023-05-29,1.0393851530000013,1.0021517685900765
2023-05-30,1.0424061530000013,1.001946438451776
2023-05-31,1.0383781530000014,0.9952415944416336
2023-06-01,1.0373711530000014,1.0051481214300035
2023-06-02,1.0504621530000013,1.0086406763640774
2023-06-05,1.0554971530000015,1.0126159663369645
2023-06-06,1.0565041530000012,1.0169152925014238
2023-06-07,1.0595251530000014,1.0161904830804291
2023-06-08,1.0373711530000014,1.009231533316225
2023-06-09,1.0544901530000013,1.023455091472802
2023-06-12,1.0665741530000012,1.0248455247407018
2023-06-13,1.0927561530000014,1.0419615070474293
2023-06-14,1.0937631530000014,1.043077248428139
2023-06-15,1.0987981530000013,1.0596545148096606
2023-06-16,1.1078611530000015,1.0728257776561805
2023-06-19,1.1038331530000014,1.06891632756627
2023-06-20,1.0991962210000015,1.06774867103855
2023-06-21,1.0965092210000014,1.0667333842659643
2023-06-26,1.0847462210000014,1.0536636038206864
2023-06-27,1.0800872210000014,1.052178718133029
2023-06-28,1.0887095245000014,1.057049746661518
2023-06-29,1.0964215245000013,1.052870725227934
2023-06-30,1.0987655245000014,1.055894987240782
2023-07-03,1.1153845245000014,1.0946644833631904
2023-07-04,1.1097653025000016,1.0876311380149508
2023-07-05,1.1077713025000016,1.0829155910377255
2023-07-06,1.1087683025000015,1.0800349553645274
2023-07-07,1.1037833025000015,1.0730604471265588
2023-07-10,1.0928163025000013,1.068646589732826
2023-07-11,1.0987983025000014,1.0795302653599503
2023-07-12,1.0997953025000016,1.0902716848302034
2023-07-13,1.1157473025000013,1.1177783944278452
2023-07-14,1.123723302500001,1.1208403450797335
2023-07-17,1.1297053025000012,1.1191685335457504
2023-07-18,1.1396753025000013,1.1223256273013795
2023-07-19,1.1606123025000015,1.1416366930485495
2023-07-20,1.1446603025000015,1.1317127918853338
2023-07-21,1.1257173025000013,1.1244664671367823
2023-07-24,1.1297053025000012,1.1185140644701483
2023-07-25,1.1257173025000013,1.1434625334492212
2023-07-26,1.1279014910000014,1.151214971598395
2023-07-27,1.1355234910000014,1.1629396853489389
2023-07-28,1.1365686640000017,1.1646085678329663
2023-07-31,1.1433314680000015,1.1812175912893554
2023-08-01,1.1361594680000016,1.1893469956163123
2023-08-02,1.1200216950000017,1.1662416328595062
2023-08-03,1.1190506950000016,1.153144269092148
2023-08-04,1.1197596415000015,1.1650268532000805
2023-08-07,1.1106766415000016,1.1531619431199371
2023-08-08,1.1062816415000016,1.146140320433425
2023-08-09,1.1039376415000017,1.152160583897471
2023-08-10,1.1054026415000016,1.1454460253870993
2023-08-11,1.0775676415000017,1.141983028393011
2023-08-14,1.067855498500002,1.1331745431636542
2023-08-15,1.0682674985000016,1.1542078619222709
2023-08-16,1.0624322155000019,1.1337317087406085
2023-08-17,1.0589343105000018,1.1400576877778024
2023-08-18,1.0545919675000017,1.116006430598303
2023-08-21,1.056823967500002,1.1202882870861754
2023-08-22,1.0556719675000017,1.1271261236764356
2023-08-23,1.0555759675000018,1.1307747356609965
2023-08-24,1.0553599675000016,1.1650982236988807
2023-08-25,1.0549039675000018,1.1338569802632217
2023-08-28,1.054199967500002,1.1506868928337914
2023-08-29,1.052439967500002,1.1663439433553977
2023-08-30,1.053007967500002,1.1787665930439672
2023-08-31,1.0535610650000018,1.1815174858108264
2023-09-01,1.0537857220000018,1.1815079694534287
2023-09-04,1.0568076050000017,1.1835920888882416
2023-09-05,1.0562783520000019,1.1838966992028088
2023-09-06,1.0564263520000017,1.1854410244266405
2023-09-07,1.0534983520000016,1.1704261962444558
2023-09-08,1.0606463520000016,1.160257815480763
2023-09-11,1.0598943520000017,1.1659671069303164
2023-09-12,1.0622063520000018,1.1657856291947466
2023-09-13,1.0599183520000017,1.1478646499926988
2023-09-14,1.0678423520000018,1.1569129019447508
2023-09-15,1.0566098540000017,1.1682213620400543
2023-09-18,1.0534928045000018,1.1453644743124642
2023-09-19,1.0536837165000017,1.1337319782632795
2023-09-20,1.0575380215000019,1.1350232695734044
2023-09-21,1.0543180215000019,1.107063612123029
2023-09-22,1.0499480215000019,1.110849969096377
2023-09-25,1.0545480215000018,1.1038604093676792
2023-09-26,1.0538580215000017,1.09480195680342
2023-09-27,1.0384480215000018,1.088808701153647
2023-09-28,1.0211980215000018,1.0775708216832505
2023-10-09,1.0116898618000019,1.0763492635845882
2023-10-10,1.0106209073000019,1.0799687209003266
2023-10-11,1.0113309073000016,1.0932809939459736
2023-10-12,1.0122988518000018,1.110324291484579
2023-10-13,1.0082030173000018,1.0942996588376634
2023-10-16,0.9990545278000018,1.0907021747658112
2023-10-17,0.9986728518000018,1.094431997209555
2023-10-18,0.9986728518000018,1.088146733791876
2023-10-19,0.9983108133000019,1.0693270382860107
2023-10-20,1.001960813300002,1.0595509614699472
2023-10-23,1.000044488300002,1.0440506260540263
2023-10-24,1.0006984883000019,1.0465869787009916
2023-10-25,0.997472230300002,1.0529279237654063
2023-10-26,1.001446871800002,1.0369939626388442
2023-10-27,1.002326289800002,1.0491466364438806
2023-10-30,1.003874289800002,1.054762754873499
2023-10-31,1.005789289800002,1.045419528261852
2023-11-01,1.003576289800002,1.0529393813123626
2023-11-02,1.005268289800002,1.073651162602736
2023-11-03,1.0048143428000023,1.0974992516347275
2023-11-06,0.9998233428000022,1.1218332421988215
2023-11-07,0.9939122963000024,1.1147918358615208
2023-11-08,0.9962682963000022,1.120069230625837
2023-11-09,0.9955222963000022,1.120514357637144
2023-11-10,0.9926042963000024,1.0978443831341365
2023-11-13,0.9991082963000023,1.1192450168478605
2023-11-14,1.0032127223000022,1.1254753323964797
2023-11-15,1.0109530983000024,1.1542600570810664
2023-11-16,1.0024290983000022,1.1537923166965725
2023-11-17,1.0066948838000025,1.1357513960942318
2023-11-20,1.0008498838000022,1.121295806802412
2023-11-21,0.9983976078000024,1.1304138994889796
2023-11-22,0.9886956078000024,1.118844454406465
2023-11-23,0.9969996078000023,1.1219080489221387
2023-11-24,0.9919247293000025,1.1212167027141635
2023-11-27,0.9886177293000024,1.113057214067574
2023-11-28,0.9915727293000024,1.109713813284887
2023-11-29,0.9906137293000025,1.0983118740604665
2023-11-30,0.9878477293000024,1.0976798449797252
2023-12-01,0.9845530793000025,1.096823249638009
2023-12-04,0.9862670793000023,1.095022428327566
2023-12-05,0.9758443263000026,1.0679583618977668
2023-12-06,0.9848383263000026,1.0855811844439929
2023-12-07,0.9778413263000024,1.070983670542713
2023-12-08,0.9880453263000026,1.087210044206056
2023-12-11,0.9896283263000025,1.0903786115218674
2023-12-12,0.9964117518000025,1.104984155700872
2023-12-13,1.0056887518000026,1.1016900210513594
2023-12-14,1.0166137518000025,1.1115622157858065
2023-12-15,1.0088907518000025,1.117338979508721
2023-12-18,1.0154717518000025,1.1163671418081833
2023-12-19,1.0211167518000026,1.1175171595368252
2023-12-20,1.0267617518000025,1.1241286152222048
2023-12-21,1.0132997518000026,1.1150894224162382
2023-12-22,1.0185797518000024,1.089007484962042
2023-12-25,1.0185233918000027,1.099516787022776
2023-12-26,1.0252673918000026,1.1033654017362788
2023-12-27,1.0286393918000027,1.1154930628956394
2023-12-28,1.0261103918000025,1.1274011332027924
2023-12-29,1.0235813918000025,1.1203719570080763
2024-01-02,1.0210523918000027,1.1154859754058075
2024-01-03,1.0050353918000026,1.1007867259445914
2024-01-04,0.9994846008000026,1.0961949703267235
2024-01-05,0.9949252143000026,1.0821361475822762
2024-01-08,0.9951922143000027,1.0679731228947702
2024-01-09,1.0091942143000028,1.080552548963439
2024-01-10,1.0077072143000028,1.07261071622788
2024-01-11,1.0138398683000027,1.0960063402448912
2024-01-12,1.012692868300003,1.0815574270633577
2024-01-15,1.0190338683000026,1.0799683258752042
2024-01-16,1.0126818683000025,1.0696632333280656
2024-01-17,1.0089708873000027,1.04176322964809
2024-01-18,1.0079623663000026,1.0447262435784956
2024-01-19,1.0169383663000027,1.0493291638323046
2024-01-22,1.0327938943000028,1.0574609715795746
2024-01-23,1.0255398943000027,1.0733080117484686
2024-01-24,1.0311818943000028,1.094447574954322
2024-01-25,1.0255398943000027,1.0996676728522043
2024-01-26,1.0174798943000027,1.080752515755924
2024-01-29,1.0263458943000028,1.0802539662850277
2024-01-30,1.0424658943000027,1.082290997536494
2024-01-31,1.0198978943000028,1.06688671209267
2024-02-01,1.0102258943000026,1.0729478381454465
2024-02-02,1.0352118943000026,1.082314232720659
2024-02-05,1.0400478943000027,1.084097223318188
2024-02-06,1.0416598943000026,1.104277093072643
2024-02-07,1.0319878943000027,1.0953031174809909
2024-02-08,1.0553618943000027,1.1175033439429485
2024-02-19,1.0497198943000026,1.1254333239590033
2024-02-20,1.0459905133000027,1.1208757484832972
2024-02-21,1.0428331933000028,1.1282761770064649
2024-02-22,1.0564421933000028,1.141267542872348
2024-02-23,1.070410858800003,1.1564194811647794
2024-02-26,1.0596261668000029,1.14779096020375
2024-02-27,1.063596919300003,1.152689618501484
2024-02-28,1.051121785800003,1.1553187057025938
2024-02-29,1.062450785800003,1.1552659447875808
2024-03-01,1.066748915300003,1.1712542877976473
2024-03-04,1.070843915300003,1.190391959415824
2024-03-05,1.0684723583000029,1.1772304543467482
2024-03-06,1.0650103668000028,1.186469366276024
2024-03-07,1.046850366800003,1.183746385097352
2024-03-08,1.059224366800003,1.213197740628519
2024-03-11,1.074602931800003,1.2134617673017087
2024-03-12,1.077688107800003,1.2300080842190655
2024-03-13,1.0785733418000027,1.2371201652014696
2024-03-14,1.0724553418000027,1.2363266944879514
2024-03-15,1.0841063418000028,1.231661783741408
2024-03-18,1.104681341800003,1.2375751454101542
2024-03-19,1.0913762968000031,1.2303428650119104
2024-03-20,1.097368663800003,1.2412651598402191
2024-03-21,1.096364883800003,1.2828307892184183
2024-03-22,1.0871315283000034,1.2600399681400942
2024-03-25,1.0712115283000032,1.2436207986785806
2024-03-26,1.0699733933000033,1.255295031928571
2024-03-27,1.0614773933000032,1.2509187781568112
2024-03-28,1.0679401213000033,1.2675953515498923
2024-03-29,1.0838808093000034,1.2775576318236872
2024-04-01,1.0874824923000033,1.2892173042653967
2024-04-02,1.0883224923000034,1.2817106774650109
2024-04-03,1.1034424923000035,1.2664662605288797
2024-04-08,1.1292724923000033,1.2829230196127432
2024-04-09,1.1324224923000035,1.292984268820998
2024-04-10,1.1364124923000034,1.3099887169679585
2024-04-11,1.1280124923000034,1.2892786718510911
2024-04-12,1.1607724923000033,1.3093678830303404
2024-04-15,1.1425024923000033,1.2937772070924958
2024-04-16,1.1498524923000033,1.265606238955407
2024-04-17,1.1517424923000033,1.25511570530799
2024-04-18,1.1483824923000034,1.265251678326193
2024-04-19,1.1538424923000035,1.2540029744962604
2024-04-22,1.1313724923000033,1.2649859020394083
2024-04-23,1.1036524923000033,1.271576605152258
2024-04-24,1.1152024923000035,1.3169917584149515
2024-04-25,1.1154124923000033,1.304615256093933
2024-04-26,1.1240224923000033,1.3389781192856245
2024-04-29,1.1169021728000037,1.3338473630571412
2024-04-30,1.1142597878000036,1.3401807818522598
2024-05-06,1.1428637878000036,1.3927267463437922
2024-05-07,1.1392249218000037,1.3997128230048332
2024-05-08,1.1330029218000037,1.3876386560554876
2024-05-09,1.1495949218000037,1.3925568016844554
2024-05-10,1.1734459218000035,1.4077768982710763
2024-05-13,1.1848529218000035,1.4267248794843368
2024-05-14,1.1879639218000035,1.4374724476670706
2024-05-15,1.1807049218000034,1.448315148966156
2024-05-16,1.2014449218000034,1.4738397263035716
2024-05-17,1.2128519218000036,1.4894266821852369
2024-05-20,1.2211479218000036,1.510619814866967
2024-05-21,1.1941859218000035,1.4872603614184632
2024-05-22,1.1931489218000035,1.4941527897453226
2024-05-23,1.1765569218000034,1.4742366449426871
2024-05-24,1.1558169218000038,1.4343317749406743
2024-05-27,1.1744829218000035,1.447797821145118
2024-05-28,1.1734585863000038,1.447713484562224
2024-05-29,1.1607045863000036,1.4356020250844164
2024-05-30,1.1433305863000036,1.4054186027423006
2024-05-31,1.1463748323000036,1.407460238794802
2024-06-03,1.1532268323000037,1.4064114861596788
2024-06-04,1.1526838323000035,1.4163210918409688
2024-06-05,1.1575408323000036,1.4178651628079768
2024-06-06,1.1735398323000037,1.4386611285886066
2024-06-07,1.1769351853000034,1.436344130222052
2024-06-11,1.1777791853000037,1.4192682169625506
2024-06-12,1.1887511853000035,1.4258164094749026
2024-06-13,1.2123831853000038,1.4347027761753353
2024-06-14,1.2115391853000037,1.4344885942746837
2024-06-17,1.2166031853000037,1.421331507925604
2024-06-18,1.2326391853000038,1.4279912385326292
2024-06-19,1.2343271853000035,1.4499105350463664
2024-06-20,1.2427671853000035,1.4575075905354968
2024-06-21,1.2241991853000038,1.432586737639569
2024-06-24,1.2191351853000034,1.4126242556205275
2024-06-25,1.2064751853000037,1.4151035790369657
2024-06-26,1.2292631853000038,1.437995410191268
2024-06-27,1.2284191853000037,1.4256921907531523
2024-06-28,1.2452991853000037,1.4462248650863214
2024-07-01,1.2436111853000038,1.4396441677072236
2024-07-02,1.2444551853000034,1.4434640270441144
2024-07-03,1.2672431853000037,1.4800090302724256
2024-07-04,1.2748391853000038,1.4726542983299848
2024-07-05,1.2908751853000036,1.483673659671105
2024-07-08,1.3102871853000035,1.481346705347161
2024-07-09,1.323791185300004,1.490930680132851
2024-07-10,1.3069111853000035,1.476428052467275
2024-07-11,1.3128191853000037,1.4938936357232184
2024-07-12,1.2596471853000035,1.4737071286696533
2024-07-15,1.2993151853000036,1.4848795950257692
2024-07-16,1.2967831853000036,1.479806729581144
2024-07-17,1.2907737768000036,1.4905091671070236
2024-07-18,1.2666140658000038,1.4680819296825918
2024-07-19,1.2385756663000038,1.423772041075993
2024-07-22,1.2257677083000038,1.4208292893910384
2024-07-23,1.228502708300004,1.417728901554339
2024-07-24,1.2237161533000038,1.402951990736475
2024-07-25,1.185108599300004,1.341676519880075
2024-07-26,1.183088463300004,1.3587921100862623
2024-07-29,1.186402463300004,1.383040938762938
2024-07-30,1.186599085800004,1.3648036553143088
2024-07-31,1.1873520858000042,1.3875928616071846
2024-08-01,1.1924176623000042,1.4035059723912926
2024-08-02,1.1919497008000042,1.349050645653794
2024-08-05,1.1728867008000041,1.25268375589424
2024-08-06,1.1674540208000042,1.267397040621817
2024-08-07,1.171288020800004,1.275727146925448
2024-08-08,1.167052822300004,1.2614882673449976
2024-08-09,1.1646768223000041,1.2930484420919413
2024-08-12,1.1570358223000041,1.2997034190047685
2024-08-13,1.1596109753000041,1.305270132143718
2024-08-14,1.158718932800004,1.3137913380806316
2024-08-15,1.160187219300004,1.3273516484370922
2024-08-16,1.158043219300004,1.3661577748199014
2024-08-19,1.1547711493000044,1.357253386716238
2024-08-20,1.1608370363000042,1.372425813189132
2024-08-21,1.1656290623000043,1.3661778940076834
2024-08-22,1.1648481498000043,1.3731261844306482
2024-08-23,1.1599901498000045,1.356572906722226
2024-08-26,1.1631891498000044,1.3772870818613951
2024-08-27,1.1577701623000043,1.3678869293997544
2024-08-28,1.1590996963000044,1.3671433274635207
2024-08-29,1.1556106963000046,1.352448427769484
2024-08-30,1.1545796963000043,1.3713188960683078
2024-09-02,1.1512701338000046,1.364617745217287
2024-09-03,1.1514335798000044,1.3715416361673567
2024-09-04,1.1185545798000045,1.311246576128283
2024-09-05,1.1232575833000045,1.3213919060302983
2024-09-06,1.1202465833000044,1.331558206416492
2024-09-09,1.1123135833000046,1.3133294299291511
2024-09-10,1.1090775543000047,1.315028279138355
2024-09-11,1.1109835543000044,1.322936876291581
2024-09-12,1.1221404473000045,1.3566862296811837
2024-09-13,1.1299484473000045,1.371321049945
2024-09-18,1.1287546558000048,1.3821288752245795
2024-09-19,1.1325926558000046,1.4111951888551235
2024-09-20,1.1392684233000046,1.4209359779254949
2024-09-23,1.1462375188000047,1.4200227198644668
2024-09-24,1.1737125188000046,1.4490609916949413
2024-09-25,1.1693081428000045,1.4454676258749823
2024-09-26,1.2101081428000047,1.4981091137704816
